Calendar Year,ACARA SML ID,AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%)
2019,49835,2606,Prescott College Southern,Morphett Vale,SA,5162,Independent,Combined,School Single Entity,Individual Reporting,http://www.prescott.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Major Cities,1026,58,18,36,32,14,57,49.6,37,24.4,765,370,395,764.6,3,24
2019,49836,2605,Unity College,Murray Bridge,SA,5253,Independent,Combined,School Single Entity,Individual Reporting,http://www.unitycollege.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,R-12,Inner Regional,1003,47,23,35,29,12,54,47,37,23.8,622,294,328,611.6,8,2
2019,49837,2613,Waikerie Lutheran Primary School,Waikerie,SA,5330,Independent,Primary,School Single Entity,Individual Reporting,http://www.wlps.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-7,Outer Regional,1005,48,25,33,27,15,9,7.2,10,3.8,101,58,43,101,7,0
2019,49838,2610,Emmaus Christian College,South Plympton,SA,5038,Independent,Combined,School Single Entity,Individual Reporting,http://www.emmauscc.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Major Cities,1104,86,4,17,34,45,60,49.7,32,21.6,736,399,337,736,0,14
2019,49839,2616,Torrens Valley Christian School,Hope Valley,SA,5090,Independent,Combined,School Single Entity,Individual Reporting,http://www.tvcs.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Major Cities,1081,80,8,20,38,34,52,43.7,29,21.2,604,305,299,602.7,1,10
2019,49841,2619,Southern Vales Christian College,Morphett Vale,SA,5162,Independent,Combined,School Head Campus,Rolled Reporting,http://svcc.sa.edu.au/,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Major Cities,1046,68,15,27,35,23,65,40,59,21.1,521,275,246,520.3,3,14
2019,49842,2625,Good Shepherd Lutheran School - Para Vista,Para Vista,SA,5093,Independent,Primary,School Single Entity,Individual Reporting,http://www.gspv.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-6,Major Cities,1082,80,6,24,37,33,28,24.6,18,11.1,420,217,203,420,0,0
2019,49843,2626,St Mark's Lutheran School,Mount Barker,SA,5251,Independent,Primary,School Single Entity,Individual Reporting,http://www.stmarks.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,R-6,Inner Regional,1080,80,7,23,36,34,25,20.7,11,6.4,325,169,156,325,1,3
2019,49844,4039,King's Baptist Grammar School,Wynn Vale,SA,5127,Independent,Combined,School Single Entity,Individual Reporting,http://www.kingsbaptist.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Major Cities,1094,84,4,20,36,39,85,72.3,44,34,1078,531,547,1078,1,5
2019,49846,2622,Hope Christian College,Craigmore,SA,5114,Independent,Combined,School Single Entity,Individual Reporting,http://www.hopecc.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Major Cities,1000,46,30,37,25,8,56,51.2,34,26.3,738,380,358,738,1,27
2019,49847,2624,Bethany Christian School Incorporated,Paralowie,SA,5108,Independent,Primary,School Single Entity,Individual Reporting,http://www.bethany.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-6,Major Cities,992,42,36,36,22,6,34,30.9,26,19.5,538,286,252,538,2,0
2019,49848,28557,Navigator College,Port Lincoln,SA,5606,Independent,Combined,School Single Entity,Individual Reporting,http://www.navigator.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Remote,1009,50,20,31,30,19,48,40.7,29,16.8,497,249,248,496.2,5,0
2019,49849,2627,Pilgrim School,Aberfoyle Park,SA,5159,Independent,Primary,School Single Entity,Individual Reporting,http://www.pilgrim.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-7,Major Cities,1115,89,3,16,31,50,15,12.9,11,6,208,110,98,208,1,9
2019,49850,4046,Tyndale Christian School,Salisbury East,SA,5109,Independent,Combined,School Single Entity,Individual Reporting,http://www.tyndale.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Major Cities,1026,58,20,34,29,16,122,106,116,86.9,1500,777,723,1499,1,23
2019,49851,5532,Pedare Christian College,Golden Grove,SA,5125,Independent,Combined,School Single Entity,Individual Reporting,http://www.pedarecc.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Major Cities,1086,81,7,22,34,36,75,67.1,44,35.8,914,461,453,913.1,0,11
2019,49852,5529,Rivergum Christian College,Glossop,SA,5344,Independent,Combined,School Single Entity,Individual Reporting,http://www.rivergum.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-10,Outer Regional,962,28,37,37,17,9,12,8.2,11,5.4,86,38,48,86,7,8
2019,49853,14133,Horizon Christian School,Balaklava,SA,5461,Independent,Combined,School Single Entity,Individual Reporting,http://www.horizon.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Inner Regional,977,35,40,34,21,6,43,37.2,29,16.5,470,240,230,468.6,1,5
2019,49854,15880,OneSchool Global SA,Aberfoyle Park,SA,5159,Independent,Combined,School Head Campus,Rolled Reporting,http://www.meridianschool.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,3-12,Major Cities,1011,51,19,50,29,3,17,13.2,5,4.4,106,59,47,106,0,0
2019,49855,14290,Tatachilla Lutheran College,Mclaren Vale,SA,5171,Independent,Combined,School Single Entity,Individual Reporting,https://www.tatachilla.sa.edu.au/,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,R-12,Major Cities,1065,75,9,27,36,27,90,81.5,54,35.6,1089,572,517,1088.6,1,2
2019,49857,16101,Endeavour College,Mawson Lakes,SA,5095,Independent,Secondary,School Single Entity,Individual Reporting,http://www.endeavour.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,7-12,Major Cities,1073,77,9,24,38,29,58,52.1,29,20.7,679,321,358,678.6,0,0
2019,49858,326,St John's Grammar School,Belair,SA,5052,Independent,Combined,School Head Campus,Rolled Reporting,http://www.stjohns.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Major Cities,1128,92,3,10,28,58,73,66.1,40,31.1,768,355,413,768,0,4
2019,49859,307,St Andrew's School,Walkerville,SA,5081,Independent,Primary,School Single Entity,Individual Reporting,http://www.standrews.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-7,Major Cities,1176,98,1,4,15,81,49,39.2,37,25.8,366,142,224,366,0,67
2019,49860,378,St Peter's Woodlands Grammar School,Glenelg,SA,5045,Independent,Primary,School Single Entity,Individual Reporting,http://www.spw.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-7,Major Cities,1121,90,2,13,31,55,43,39.2,39,27.5,602,315,287,602,0,7
2019,49861,17272,Encounter Lutheran College,Victor Harbor,SA,5211,Independent,Combined,School Single Entity,Individual Reporting,http://www.encounter.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,R-12,Inner Regional,1050,69,14,32,32,23,46,39,22,15.2,581,303,278,580.5,1,7
2019,49862,22798,Mid North Christian College,Port Pirie,SA,5540,Independent,Combined,School Single Entity,Individual Reporting,http://www.midnorthcc.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Outer Regional,984,38,38,32,22,8,26,21.6,22,13.4,253,127,126,240.8,4,8
2019,49864,259,Good Shepherd Lutheran School - Angaston,Angaston,SA,5353,Independent,Primary,School Single Entity,Individual Reporting,http://www.goodshepherd.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,R-7,Inner Regional,1024,57,18,37,32,12,11,7.5,6,2.3,111,52,59,111,2,1
2019,49865,328,St John's Lutheran School,Eudunda,SA,5374,Independent,Primary,School Single Entity,Individual Reporting,http://www.stjohns-eudunda.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-7,Inner Regional,1002,47,21,46,30,3,8,7.3,6,2.8,81,47,34,81,2,0
2019,49866,371,St Michael's Lutheran School,Hahndorf,SA,5245,Independent,Primary,School Single Entity,Individual Reporting,http://www.stmichaels.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,R-7,Inner Regional,1076,78,8,22,35,34,17,13.6,10,4.9,211,96,115,210.2,1,4
2019,49868,266,Redeemer Lutheran School,Nuriootpa,SA,5355,Independent,Primary,School Single Entity,Individual Reporting,http://www.redeemer.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,R-7,Inner Regional,1003,47,31,37,24,8,25,22.6,15,11.4,396,191,205,396,1,1
2019,49869,329,Lobethal Lutheran School,Lobethal,SA,5241,Independent,Primary,School Single Entity,Individual Reporting,http://www.lobelu.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-7,Inner Regional,,,,,,,9,6.9,6,4.3,84,33,51,84,0,17
2019,49870,268,Loxton Lutheran School,Loxton,SA,5333,Independent,Primary,School Single Entity,Individual Reporting,http://www.loxton-lutheran.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-7,Outer Regional,1040,65,12,38,32,18,17,11.3,11,5.1,172,97,75,172,1,5
2019,49871,322,St Jakobi Lutheran School,Lyndoch,SA,5351,Independent,Primary,School Single Entity,Individual Reporting,http://www.stjakobi.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-6,Inner Regional,1046,68,15,30,37,19,12,9.4,8,4.8,152,72,80,151.8,0,1
2019,49872,269,Maitland Lutheran School,Maitland,SA,5573,Independent,Combined,School Single Entity,Individual Reporting,http://www.mls.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-9,Outer Regional,979,36,30,37,26,7,21,18,22,11.3,289,137,152,289,8,0
2019,49875,287,"Prescott Primary School, Northern",Para Vista,SA,5093,Independent,Primary,School Single Entity,Individual Reporting,http://www.prescott.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-7,Major Cities,1074,78,9,21,37,33,34,26.9,24,16.4,423,213,210,423,2,61
2019,49876,374,St Paul Lutheran School,Blair Athol,SA,5084,Independent,Primary,School Single Entity,Individual Reporting,http://www.stpaulba.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,R-6,Major Cities,1054,71,12,24,36,27,27,23.7,17,9.4,393,179,214,393,3,27
2019,49877,3164,Suneden Specialist School,Mitchell Park,SA,5043,Independent,Special,School Single Entity,Individual Reporting,http://www.suneden.sa.edu.au,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,U,Major Cities,1052,,19,21,34,26,15,11.2,29,23.8,70,26,44,70,4,3
2019,49879,17267,Vineyard Lutheran School,Clare,SA,5453,Independent,Primary,School Single Entity,Individual Reporting,http://www.vineyardls.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",http://www.lesnw.edu.au,R-7,Inner Regional,992,42,30,34,28,8,7,5.6,6,3.4,60,26,34,60,7,2
2019,49881,77375,Investigator College,Victor Harbor,SA,5211,Independent,Combined,School Head Campus,Rolled Reporting,https://www.investigator.sa.edu.au/,Association of Independent Schools of South Australia,http://www.ais.sa.edu.au,R-12,Inner Regional,1053,70,13,29,33,26,53,43.6,29,17.4,615,311,304,615,3,3
2019,50169,7214,Christie Downs Primary School,Christie Downs,SA,5164,Government,Primary,School Single Entity,Individual Reporting,http://www.cdownssch.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,904,9,67,23,8,2,32,27.2,36,23.4,275,117,158,275,18,7
2019,50213,7190,Flagstaff Hill R-7 School,Flagstaff Hill,SA,5159,Government,Primary,School Single Entity,Individual Reporting,http://www.flagstaff.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1056,71,11,28,38,23,38,32.8,24,18.4,623,303,320,623,2,9
2019,50214,7307,McDonald Park School,Mount Gambier,SA,5290,Government,Primary,School Single Entity,Individual Reporting,http://www.mcparkr7.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Inner Regional,969,31,43,36,18,3,37,31.1,22,15,571,270,301,571,4,4
2019,50216,6967,Glenelg Primary School,Glenelg East,SA,5045,Government,Primary,School Single Entity,Individual Reporting,http://www.glenelgps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1066,75,10,27,35,28,57,47.9,20,12.2,813,404,409,813,2,18
2019,50219,17842,Melaleuca Park Primary School,Mount Gambier,SA,5290,Government,Primary,School Single Entity,Individual Reporting,http://www.melparkps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Inner Regional,858,4,76,18,5,0,13,12.1,13,8.9,136,62,74,136,21,7
2019,50221,368,St Mary MacKillop School,Wallaroo,SA,5556,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stmm.catholic.edu.au/,Catholic Education South Australia,http://www.cesa.catholic.edu.au,R-7,Outer Regional,984,38,34,40,18,8,11,9.2,14,5.1,142,67,75,142,6,1
2019,50332,16504,Grange Primary School,Grange,SA,5022,Government,Primary,School Single Entity,Individual Reporting,http://www.grangesch.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1069,76,12,24,33,32,45,40,25,15.8,754,382,372,754,2,18
2019,50333,7017,East Adelaide School,St Peters,SA,5069,Government,Primary,School Single Entity,Individual Reporting,http://www.eas.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1123,90,3,12,30,55,48,41.3,22,14,727,365,362,726.8,1,30
2019,50334,15531,Swallowcliffe School P-7,Davoren Park,SA,5113,Government,Primary,School Single Entity,Individual Reporting,http://www.swallowc7.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,888,7,72,22,6,1,39,35.4,42,29.4,456,224,232,456,19,14
2019,50335,7000,Highgate School,Highgate,SA,5063,Government,Primary,School Single Entity,Individual Reporting,http://www.highgates.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1152,96,1,6,23,70,53,43.9,18,11.6,755,375,380,755,0,37
2019,50336,7211,Hackham West R-7 School,Hackham West,SA,5163,Government,Primary,School Single Entity,Individual Reporting,http://www.hackwestr7.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,868,5,68,21,9,1,11,10.8,13,10.3,149,65,84,149,34,2
2019,50337,7067,Modbury West School,Modbury,SA,5092,Government,Primary,School Single Entity,Individual Reporting,http://www.modwest.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,975,34,28,33,26,12,28,26.2,20,12.7,414,204,210,414,7,18
2019,50338,7022,Magill School,Magill,SA,5072,Government,Primary,School Single Entity,Individual Reporting,http://www.magillschool.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1110,88,4,14,34,49,53,47.3,24,15.8,884,412,472,884,1,46
2019,50339,7040,Blair Athol North School B-7,Blair Athol,SA,5084,Government,Primary,School Single Entity,Individual Reporting,http://banb7.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,910,10,62,21,13,5,46,40.2,25,17.2,432,178,254,432,16,69
2019,50340,6901,Woodville Gardens School B-7,Woodville Gardens,SA,5012,Government,Primary,School Single Entity,Individual Reporting,http://www.wgs.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,960,26,45,27,19,9,51,46.6,34,19.6,552,272,280,552,11,67
2019,50341,7204,Morphett Vale Primary School,Morphett Vale,SA,5162,Government,Primary,School Single Entity,Individual Reporting,http://www.morphettvaleps.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,992,42,33,40,22,6,23,18.8,12,9.2,280,126,154,280,3,9
2019,50342,22786,Reynella East College,Reynella East,SA,5161,Government,Combined,School Single Entity,Individual Reporting,http://www.reynellaec.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-12",Major Cities,994,43,32,39,22,7,125,116.1,66,46.7,1703,864,839,1684,3,5
2019,50343,22784,Lake Windemere B-7 School,Salisbury North,SA,5108,Government,Primary,School Single Entity,Individual Reporting,http://www.lakewindemere.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,929,15,57,31,10,3,40,37.7,25,19.3,529,258,271,529,14,17
2019,50354,29046,Roma Mitchell Secondary College,Gepps Cross,SA,5094,Government,Secondary,School Head Campus,Rolled Reporting,http://www.rmsc.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, 8-12",Major Cities,975,34,42,28,22,8,114,104.8,56,43.8,1314,664,650,1313.8,6,55
2019,50357,29824,Felixstow Community School,Felixstow,SA,5070,Government,Primary,School Single Entity,Individual Reporting,http://www.felixcs.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1071,77,11,21,36,32,10,8.4,7,4.7,81,39,42,81,0,25
